what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776011170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776014841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776029446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776033768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776039291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776039328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776053705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776053799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776057651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776063673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776070247
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1380776074266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776076766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776076899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776084562
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1380776084591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1380776084591
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776084610
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776084628
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776084661
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776084661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776092954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776094976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776095014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776108706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776108799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776128788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776133638
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776139758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776139789
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776139810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776147744
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776150347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776150377
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776150398
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776153959
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776153959
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776155216
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776155216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776161975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776162026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776164608
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1380776164635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1380776164635
error,log,,,"Unhandled event loop exception",1380776164662
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1380776164694
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776164700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776171850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776185012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776194028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776194452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776200932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776201018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776203134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776203604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776210883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776212820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776222195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1380776222220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776227754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776229894
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1380776231404
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1380776234965
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1380776234980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776237189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776239403
executed,command,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.openTask",1380776239438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776241320
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1380776271453
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1380776271511
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1380776271790
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1380776271821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776271866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1380776271920
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1380776274803
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776278288
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776278363
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1380776281759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776283678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776283710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776286293
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1380776286324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1380776286324
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776286366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776289323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776302477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776303807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776306595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776306617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776315617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776315684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776338779
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776344499
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776344530
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1380776350622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1380776352337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776354677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776355076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776360720
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1380776362047
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776362229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776365627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776367820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776368032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776369515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776369910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776376776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776385829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776396575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1380776397909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776401249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776403197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776403453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776406033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776406421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776411243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776413797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776436437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1380776462668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776506753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776506987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776509181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776509257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776510717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776510947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776513861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776514312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776525975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776529794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776562422
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1380776567023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776569202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776706518
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1380776707593
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776707809
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1380776707848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1380776711215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776713359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776713610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776715702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776715773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776717871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776717974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776719285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776719738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776747078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776751488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776993875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380776995833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380777267714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380777269576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380777271121
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1380777271257
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1380777271974
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1380777271975
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1380777271975
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1380777271976
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1380777271976
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1380777271977
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1380777271977
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1380777271977
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1380777271977
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1380777271977
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1380777271994
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1380777271995
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1380777271997
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1380777271997
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1380777271998
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1380777271999
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1380777272018
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1380777272018
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1380777272019
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1380777272019
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1380777272019
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1380777272019
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1380777272020
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1380777272020
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1380777272020
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1380777272021
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1380777272022
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1380777272022
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1380777272022
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1380777272022
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1380777272022
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1380777272022
